topic,alligator,ant,babybeluga,bear,bee,bird,birdie,bunny,butterfly,cat,caterpillar,cheetah,chicken,chickens,chicky,cow,crab,cricket,crocodile,deeno,deer,dino,dinosaur,dinosaurs,dog,doggy,donkey,dragon,duck,duckling,ducky,elephant,fish,fishy,fox,frog,frogger,froggy,giraffe,goat,goldfish,goose,gummybear,hippo,horse,horsey,jellyfish,kangaroo,kitty,kittycat,ladybug,lamb,lamby,lion,llama,monkey,monkeys,mouse,octopus,orca,owl,peacock,peep,penguin,pig,piggy,pony,puppy,rabbit,raccoon,reindeer,robin,scuttlebug,shark,sheep,skunk,snail,snake,snowleopard,spider,squirrel,teddy,teddybear,tiger,trex,turkey,turtle,whale,wonderpets,wormy,wubba,wubby,zebra
0,0,0,0,0,0,0,0,0,0,0,9.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.000140869,0,0.000110503,0,8.08E-05,0,0,0,0,0,1.28E-05,0,0,0,0,0,0,0,0,0,0,0.000270964,0,0,0.000206674,0.000222896,0,0,0,0.000126177,0,0.000576064,9.52E-05,0,2.85E-05,0,1.06E-05,0,0,0,0,0.000422659,0,0,0,0,0,0,0,0,0.000191964,0,8.07E-05,0,0.00013178,0,0,0,0,0,0.000181276,0,0,0,0,7.67E-05,0,0,0.000441243,0,0,3.64E-05,0,0,0.000101757,0,0.000259613,0,0,0,0.000137926,0,2.55E-06,0,0,0,0,0,0,0
2,0,4.60E-05,0,1.93E-05,0.000127718,0.000117544,0,0,0,0,0,1.46E-05,3.19E-05,1.27E-05,0,8.46E-06,0,0,1.04E-05,0,0,0,1.90E-05,1.09E-05,1.85E-05,0,2.80E-05,0,0,0,0,0,3.06E-05,2.68E-05,0.000230465,0,0,0,0,0,0,0,0,0,6.37E-05,0,0,3.95E-05,0,0,0,0,0,0,0,0,2.64E-05,0,1.94E-05,0,2.74E-05,0.000122394,0,0,0,0,0,0,0,7.87E-06,0,0.000115583,0,0,0,8.58E-06,0,0,0,0,0,0.000112103,0,0,0,0,2.43E-05,4.91E-05,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0.00013695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353486,0,0,0,0,2.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,8.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0.000205023,0,0,0,0,0,0,0,0,0,0,2.59E-05,0,0,0,0,0.000789422,4.69E-05,0,0,0.000221398,0,0,0,0,0,0,0,0,0,5.77E-05,0,0,0,0,0,0,0.000424251,0,0,0,0,0,0,0,0,0.000210859,0,0,0,0.000246402,0,0,0,0,0,0,0,0,0,0,3.61E-05,0,2.68E-06,0.000126613,0,0,0,0,0,0,0,0.000158855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,4.43E-05,1.96E-05,0,0,0,0,0,7.60E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92E-05,0,0,0,0,3.16E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,0,0,0,0,0,0,0,3.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287371,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015411,0,0,0,0,0,0,0,0,0,0,0,0,0.00044422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,7.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,9.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001476182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,7.14E-05,0,0.000207432,0.001111587,0,0,0,0.002494798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86E-05,0,0,0,0,0,0,0,0,7.01E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295323,0,0,0,0,0,0,0.000190154
19,0,0,0,0,0.000108389,0.003473749,0,0,0.000236884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002029329,0.00084356,0,0,0,0,0.001731021,0,0,0.00127743,0,0,0,0,0,0,0,0,0,0.003368174,0,0,0,0,2.84E-05,0,0,0,0,0,0,2.83E-05,0,0,0,0,0,0,0.003875918,0.00062732,0,0.000278035,0,0,0,0,0,0,0,0.000267864,0,0.002107389,0,0,0,0,0,0,0,0,0,0,0,0,0.000294305,0,0,0,0,0,0.000914668
20,0,0,0,2.90E-05,0,0,0,0,0,5.61E-05,1.22E-05,0,0,0,0,0,0,8.16E-06,0,0,0,0,0,0,0,0,0,2.00E-05,0,0,0,3.73E-05,0,0,0,0,0,0,0,6.59E-06,0,0,0,0,2.58E-05,0,0,0,0,0,0,0,0,0.000159433,0,2.56E-05,1.06E-05,7.67E-06,0,0,0,2.66E-05,0,1.67E-05,0,0,0,0,0,0,2.87E-05,0,0,4.74E-05,0,0,0,0,0,2.76E-05,0,0,0,0,0,6.82E-05,5.47E-06,0,0,0,0,0,6.11E-05
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0.000735105,0,0.000293742,0,0.00029834,0,0,0,8.50E-05,0,0,0,0,0,6.63E-05,0,0,0.000173312,0,0,0,0,0,7.90E-05,0,0.000139489,0,0,0,0,0.000119243,0.001650975,0,0,0.001251155,0,0,0,1.64E-05,0,0,0,0,8.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24E-06,0,0,0,5.64E-05,0,0,0.001164941,0,0.002715626,0,0,0,6.56E-05,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,3.60E-05,0,0,0,0,0,0,0,0,0,0,0,6.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26E-05
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89E-06,0,0,0,0.000259733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,9.17E-06,0,0,0,0.000146006,0.000140092,0,0,0.000149182,0.00017429,0,0,0,0,0,1.85E-05,0,1.48E-05,0,0,0,0,0,2.19E-05,0.000113698,0,0,0,7.00E-05,0,8.34E-06,0,4.61E-05,0,8.41E-05,0,0,0,0,1.52E-05,0,0,0,0,3.70E-05,0,0,0,0,0,1.26E-05,0,0,0.000129392,0,9.02E-05,0,0,0,0,0,0,0,8.49E-05,0,0,0,0,0,0,0,0.000202183,0,0,0,0,0,0,0,0,9.01E-06,0,0,4.29E-05,0,2.00E-05,2.57E-05,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
